pct_leave,pct_under_30,pct_30_to_59,pct_60_and_over,pct_college,pct_oth_eu,pct_non_eu,scotland,wales
69.57,37.5878840684891,40.9215560144903,21.490559862771,12.1126751019654,0.410864602240355,1.20054473563373,0,0
65.48,41.2420749664307,39.1583552704757,19.5995699084202,13.5607480532647,0.679771047699927,3.36614230991996,0,0
66.19,35.9910011291504,41.5260328321306,22.4829658166346,13.2738928764913,0.537595798225719,1.28391623306015,0,0
61.73,37.9074931144714,42.381507555715,19.7109995067486,16.3325096669014,0.575481855650136,2.21445007666478,0,0
56.18,35.8020395040512,41.9274719434167,22.2704879494675,17.6512439585547,0.975934011277999,2.07386474666072,0,0
57.42,39.5193219184876,42.300859501895,18.179818624797,12.0318160899075,0.478861793651007,0.959702499506985,0,0
54.27,36.9531095027924,43.7685786058196,19.278312748587,21.2555601540144,0.741423490392896,1.97264597226374,0,0
56.34,43.6175167560577,38.8041027133193,17.5783807376155,14.5876894526039,0.728467385140192,9.95298578909476,0,0
67.46,33.7102830410004,40.7483676897451,25.5413506884168,10.6823778031183,0.878702368520298,1.77003524928543,0,0
67.62,41.2748515605927,38.8387817183863,19.8863659689066,10.4669786546716,0.879090314926584,2.02374548561286,0,0
60.4,32.9161792993546,42.8485927038996,24.2352274499941,19.4800841439263,0.840265405051391,1.63396779023083,0,0
69.87,37.8771871328354,40.4313231505453,21.6914906411612,11.1241638536552,0.72478199942795,1.59854051073037,0,0
66.3,35.0463539361954,42.7690073209507,22.184639742491,13.7374519780168,0.903385673901129,2.16606908452212,0,0
41.96,37.5672310590744,40.642428793886,21.7903409279159,25.6459688824457,1.63564736238127,3.18823718731804,0,0
57.22,40.0517791509628,39.1321016832951,20.8161184982048,18.8795038178344,0.902590823321118,6.93608906697217,0,0
48.92,45.2231168746948,37.2805184319862,17.4963650458522,17.5056324068793,1.19478654336755,23.5955287810405,0,0
50.57,35.4106992483139,42.2735294968608,22.3157712004166,25.4504746730902,1.90270815023925,3.31163116610531,0,0
50.84,45.6132858991623,36.0210945810299,18.3656194285886,18.3853917707051,1.35478419197931,8.42936986615429,0,0
59.22,32.9940348863602,42.0898833997633,24.9160809968491,20.8477519835065,1.02537262729458,1.95659538684121,0,0
63.22,40.1212692260742,42.7746723511764,17.1040581083215,15.1404003097496,1.13939444966674,3.49256465740836,0,0
69.36,38.882377743721,40.1195166143054,20.9981050216925,10.4221553044372,0.633610138958541,2.94398558248242,0,0
42.15,36.5895658731461,40.6578324656886,22.7526029342168,27.8448725043701,1.76528089275167,4.23459792936656,0,0
38.27,42.0627146959305,38.9309407143702,19.0063449942856,26.5288316361674,1.69415633626143,6.05229902151349,0,0
52.17,32.5602978467941,42.6147090642965,24.824993105789,20.9530522039216,0.937090435974035,2.420495967999,0,0
52.68,36.7312461137772,43.931591224592,19.3371627700587,20.3039310160905,0.87333707489439,2.49914477743855,0,0
59.94,38.5136246681213,40.6754735792622,20.810900631439,14.5642471704625,1.13854615669995,2.79754034568776,0,0
63.16,31.7271381616592,39.6943857647295,28.578477479839,14.4863285879782,1.09600487445717,2.25016179720671,0,0
54.88,36.4136964082718,37.8955483223612,25.6907564670468,19.1315487422406,2.52553387224024,5.08265325991246,0,0
58.17,33.4136009216309,41.0303135485364,25.5560858498207,18.3591004349406,1.52761977799788,3.18985350479949,0,0
54.66,38.8278871774673,42.9667149863094,18.205397359637,17.2268506251612,1.69989030532653,5.1570278874863,0,0
60.89,40.4944211244583,40.972440263743,18.5331376833418,15.6603295148429,2.19798553421305,7.3169726639466,0,0
56.55,44.4348633289337,39.2919710800505,16.2731666042924,16.1124960409103,1.37376874156275,16.2888917905913,0,0
58.08,35.8623951673508,40.2896597340522,23.8479442395652,14.7522341177222,1.17381889081467,4.17123750864153,0,0
72.28,40.4505044221878,42.3040914426248,17.2454027164496,10.6333066774531,0.705785634305224,3.69057032789536,0,0
64.08,40.4203802347183,42.4645674341051,17.1150516257295,12.8714153976686,1.2007025969253,4.4147204085138,0,0
53.94,40.3970181941986,45.0258627767591,14.5771185126395,24.8506977716038,2.01316847654238,6.63630853584858,0,0
48.22,37.1213227510452,45.0558197158143,17.8228580525045,24.8761446320758,1.504721172412,4.34297482933475,0,0
41.97,44.4037556648254,39.21143847487,16.3848046066976,30.1048385092017,2.46089017164084,11.1524736613994,0,0
54.33,44.1532909870148,40.6510620071053,15.195646148807,20.8964136266633,1.94585302540235,23.2870694622343,0,0
46.1,36.0857903957367,43.5948093933815,20.319398919372,32.8283684518038,3.07296657112301,9.60561924328333,0,0
43.31,38.1437659263611,45.2935185616625,16.5627142562355,33.2903825716222,1.95111163610464,6.71183251692791,0,0
51.41,41.6749984025955,44.3848795259277,13.9401227681267,20.6923182522615,1.61754159952255,7.91840027219991,0,0
31.38,38.3480548858643,41.0488384574101,20.6031063244249,31.0714341428546,2.95090549829922,7.08498160023643,0,0
58.08,41.4598733186722,39.0501389922925,19.4899866631673,18.6852854350551,1.78484212556443,5.44484622951081,0,0
53.8,45.1475083827972,36.3705764676125,18.4819149670032,19.8679338264541,1.96629896799588,6.53105861954859,0,0
61.95,31.3822686672211,40.2573626357068,28.3603679622696,16.3924788887453,1.1039571976865,2.33826516061379,0,0
57.55,35.7446253299713,42.3055099600786,21.9498652400349,15.5104761992215,0.640572834426519,1.25122271876277,0,0
51.18,33.9867025613785,43.6425755435354,22.3707211419573,25.7655629128662,0.927477040788354,2.21285580879738,0,0
50.68,35.6115937232971,42.6171922315985,21.7712154200223,23.7765716368131,1.00959460803818,1.99686288850685,0,0
56.87,34.0855240821838,42.1311353836701,23.7833409258651,20.7635204017999,0.939482794216127,1.91441610093358,0,0
56.52,32.4729412794113,41.4199962333255,26.1070617133561,17.2167003896078,0.918631157133747,2.19551546773421,0,0
43.61,32.4198782444,42.9168601950766,24.6632605666512,23.9063687603726,0.850022080036519,2.20733488673815,0,0
52.49,35.6012970209122,42.9172257854416,21.4814780598328,22.4078964241867,2.13092620347351,3.47009362255591,0,0
51.78,39.1262322664261,41.4262630906423,19.4475055945805,23.1526696480116,2.73719716219422,8.76527714716054,0,0
56.13,36.7592364549637,44.9946717680743,18.246091559995,20.271925524691,1.26987329247002,3.17596857661503,0,0
54.11,33.3650171756744,43.4327289299782,23.202252677496,19.0327478444846,0.624645241185266,1.35656406184238,0,0
50.5,38.0565673112869,44.7046118203538,17.2388203779231,24.9006545550138,1.66013803029326,5.47649823154668,0,0
44.98,34.0397626161575,43.6342852019545,22.3259514950464,34.3503679784321,1.94532801187159,6.46321136804187,0,0
50.7,33.2633793354034,43.4530632012269,23.2835579949956,30.982015935009,2.40354883775709,8.79346217789546,0,0
48.03,38.7847393751144,42.5551340180747,18.6601276950125,27.2475882428291,1.80994725041428,9.07849279776851,0,0
26.15,47.3567694425583,35.8000422549443,16.8431882274051,43.7109181173565,5.16261254011011,14.2360964024799,0,0
50.92,35.0110620260239,43.5217308165105,21.4672057256809,21.9451438764349,1.28736612433706,5.10442141027854,0,0
71.39,34.1000258922577,41.369029801602,24.5309450544188,10.0176706862879,0.975457523917881,1.83515605254458,0,0
54.24,37.1159702539444,45.1750194324452,17.7090102832677,21.5975287305033,1.64017139701634,4.74411536223555,0,0
39.77,35.4436308145523,44.9980016601593,19.5583668951948,32.879153100812,1.87799227644825,4.90891074135195,0,0
58.65,33.1472218036652,42.7715740384204,24.0812048089676,17.0331353768623,0.513391083554459,1.08828544200532,0,0
60.62,35.9683245420456,41.7171436510142,22.3145318143929,13.7574377975232,0.467307997706442,1.49057989464981,0,0
60.14,34.9864512681961,41.7524493989418,23.2611004675448,16.2753061418296,0.768586320076302,1.45167939921902,0,0
62,35.0240916013718,42.8921780778441,22.0837300556854,15.7375777211577,0.513040048279658,1.06171042539111,0,0
53.32,31.6592007875443,43.6968881210198,24.6439118468369,20.6085975295977,0.585066353971539,1.23740536185525,0,0
47.14,30.4962813854218,42.2195286458588,27.2841907703737,26.0391090372248,0.749434011389253,1.84549164051497,0,0
60.28,34.2952311038971,43.8151986331361,21.889569077281,16.3672714880589,0.515744202312376,1.17141234858491,0,0
70.83,35.0416630506516,42.4323495805813,22.5259872362957,10.4928967735405,0.46951022531837,0.808035012153627,0,0
60.04,34.7179919481277,42.5534928423289,22.7285143406343,15.1412339040022,0.715747535560843,1.489328406047,0,0
51.56,30.8338969945908,44.3795074061812,24.7865954598454,26.3642783396497,0.6356570851433,1.48150994309067,0,0
61.23,36.2155884504318,43.039446316497,20.7449658943315,14.5250206581843,0.678897088227112,1.6786136976506,0,0
50.55,34.9211126565933,44.566323392931,20.512562476938,23.5505037482843,0.706213870072684,1.57999086643765,0,0
62.78,32.7274590730667,43.6507117804828,23.621827934805,16.1703491560671,0.488566644372471,1.09522462236111,0,0
60.35,36.2350106239319,44.4410387190113,19.3239498786199,19.0567773197241,0.61521981612154,2.03674691654278,0,0
54.11,29.1116952896118,37.5876354365838,33.3006692160612,20.6085017094455,1.04959714306141,2.54175802657122,0,0
44.72,41.2015199661255,38.2719939500882,20.5264863696928,21.8978636371021,1.8203126589313,3.9700408197657,0,0
53.34,33.512482047081,42.2119987387852,24.2755181012985,18.9901621845465,0.884997411422371,2.28089849576211,0,0
57.04,32.7044397592545,41.1585226493578,26.1370388993006,15.8801001667948,1.00208517441598,1.93492306075166,0,0
47.15,30.5953651666641,42.6871433982089,26.7174919669147,25.9830569617052,1.21455684004706,2.85081101765306,0,0
53.9,31.1107993125916,41.306073182427,27.5831280279105,20.1299102099417,1.00590997162259,2.5074248714771,0,0
60.83,31.9596379995346,41.3058594081235,26.7345035190367,14.5090750504846,0.820137449870609,2.04725474122212,0,0
53.2,31.0402721166611,42.9539545072989,26.0057736011302,23.58421179021,0.923665116225236,2.7341961460652,0,0
58.83,26.90070271492,37.0600690961774,36.0392287975036,18.0494154756258,1.15569164990917,2.73130323769704,0,0
57.62,28.1920611858368,40.2262907884372,31.5816484854272,20.4082010473772,1.27582867982523,2.7353480677055,0,0
56.4,34.7936362028122,39.8933850254422,25.3129795654632,19.8197796110301,2.00794199662949,3.49426402040259,0,0
59.07,30.7299166917801,41.6246397694525,27.6454430835735,19.0127254220183,1.94465269642168,3.03895735503251,0,0
51.03,29.6816796064377,39.733650931139,30.5846686877436,23.3353871005811,1.28593282757643,3.16379170721981,0,0
61.04,33.6067110300064,41.6101055806938,24.7831825037707,16.452905950568,1.27740687705836,2.36722766126213,0,0
57.33,33.3210647106171,36.8441009512976,29.8348333277571,18.01047661479,2.31470184613386,4.95565716824654,0,0
54.88,36.6522014141083,40.646132495972,22.7016664902563,15.1475961593028,1.3282820003672,3.5145245727531,0,0
47.93,31.561017036438,40.307234993545,28.1317465311303,22.3639139308942,1.40741479466791,3.64240971024373,0,0
58.53,27.920588850975,37.1681415929204,34.9112703095004,19.0906371413705,1.25284366697257,3.85754188409149,0,0
54.5,31.1320275068283,42.0152403533705,26.8527313369946,21.5505776673519,1.55630509040471,3.95157877256732,0,0
68.62,38.7425452470779,41.8529830745829,19.40447159379,12.3985588923955,0.745866787937757,2.87707002264515,0,0
61.13,36.4694833755493,43.9676499292626,19.5628655081367,15.664150184669,0.940842567612958,2.41136700975532,0,0
59.15,33.3864092826843,42.7763819095477,23.8372093023256,24.0693298456127,1.27314961501661,4.18105538010721,0,0
72.7,34.3120723962784,42.8043598743765,22.8835673378903,9.44666756070141,0.566523087934743,1.6995177769628,0,0
52.83,37.1351987123489,43.4615972292961,19.4032036263624,21.7267293498208,1.10608013332899,3.45167483637539,0,0
53.6,39.1274482011795,41.5556240211559,19.3169272638579,20.4315595037665,2.57141235378028,4.64692509459179,0,0
62.69,34.6562325954437,43.4522233986236,21.8915431445209,18.4497691518258,1.15363280874517,4.55085771223444,0,0
68.1,39.8880243301392,41.1486898232785,18.9632845825716,12.4691833593515,0.970519584786702,4.15135797713799,0,0
62.58,34.4171792268753,44.8231175737992,20.7597024470699,17.681459101924,0.791060135786074,2.10851938548952,0,0
66.61,34.1984212398529,42.8110945482807,22.9904827428047,13.3293712299616,0.691165411827695,1.82159813048123,0,0
69.5,29.9078226089478,37.5417752401851,32.5504009701239,11.623741940359,1.01091463991679,1.91499534687327,0,0
50.68,34.4704538583756,45.2020421779364,20.3275026832594,25.2093284383842,1.47232553593626,3.73389815606216,0,0
43.83,37.8627985715866,40.2052484706353,21.931953496405,29.1071073352946,1.56872532069985,4.76801782340744,0,0
48.9,31.6661685705185,43.0115955011446,25.322235493182,26.3105086507466,1.37709318531953,3.72216025235786,0,0
58.58,34.1976940631866,42.8446400440099,22.9576654747318,17.6814441919448,0.866893683270979,1.64389423168211,0,0
58.5,38.5648638010025,42.0612458479319,19.3738908859262,16.0194526662051,1.10277463753182,4.86795614145942,0,0
45.39,33.7661504745483,43.3678103393946,22.8660401490296,25.2079219145831,1.15086449528171,2.73224540504825,0,0
53.25,33.3407491445541,43.3283162096721,23.3309338394084,23.0547017094228,1.27688721975856,2.61224476091948,0,0
51.9,37.9280745983124,45.1193854744942,16.9525407509848,23.3898404827824,1.50073301508252,4.35828113497445,0,0
49.48,35.02297103405,44.011384226806,20.9656459908121,26.2419237282572,1.76500590503301,4.31680047017954,0,0
52.45,37.0210647583008,43.4866444576436,19.4922914030421,20.3247091032567,1.2319344181076,3.30260318139228,0,0
55.1,33.634939789772,43.6166961482538,22.748363077322,22.2339281786055,1.10096569059843,3.25632198945896,0,0
63.86,38.9033555984497,40.4370869593666,20.6595563698227,14.6339811948971,1.12146148987425,3.09888960139926,0,0
47.6,36.5630805492401,45.6475660140111,17.7893539309023,30.2457053092974,2.15562953070402,4.87214830712608,0,0
62.36,34.4829648733139,41.0410016345882,24.4760331710156,16.0791798491706,1.06524117489295,2.70828838557473,0,0
57.76,30.7610541582108,40.8637520595756,28.375194146376,20.2068746073051,1.28016272883703,3.02033903567807,0,0
58.21,42.4533188343048,42.2027322584545,15.3439502346489,18.9223681059411,2.47814095673201,5.35021450348134,0,0
51.94,35.5443030595779,44.5005054598774,19.9551916649211,23.2825190261792,1.98926773259019,3.60265253382545,0,0
41.07,35.7809036970139,42.0855794519781,22.1335173751655,33.3235943662175,1.94715014651859,4.79439712588658,0,0
66.26,37.7386450767517,42.6126312403795,19.6487237806419,12.9958436790807,2.39437758570481,3.9856363771284,0,0
50.67,36.7121666669846,43.7397949186859,19.5480373587617,24.3564767310463,1.34354787235292,4.80401229253519,0,0
50.84,36.6130232810974,42.6977236633139,20.6892535733192,24.4990117078572,1.79711531557839,7.82477942987753,0,0
45.63,35.886338353157,43.3828309439902,20.7308310808499,27.200738576376,1.56540970051903,5.43444165847831,0,0
51.27,35.5120211839676,43.2297701815373,21.2582078022402,27.4445176578597,1.60051388999848,7.54641582402098,0,0
50.27,40.2152359485626,42.4679527381281,17.3168100745052,25.1757777891166,2.22643189416237,10.4434924458102,0,0
59.43,36.2036228179932,42.6247552624658,21.1716231090677,18.3540870332495,1.42580850749106,3.61195859426698,0,0
51.04,38.2700800895691,37.3963246056269,24.3335945238694,21.8235206129546,2.24694679946205,4.7413008849863,0,0
64.22,38.7715190649033,42.0982179231996,19.1302627137386,14.7781744911757,0.898814945873207,4.30634768249644,0,0
62.15,34.9912971258163,40.836409540386,24.1722930971826,15.7283158594035,1.70927211875228,2.83206811345476,0,0
65.38,37.7853453159332,41.8514997335897,20.3631538807108,13.4655674195238,0.75821449851894,6.28964090682101,0,0
58.75,35.8587384223938,43.4392722457322,20.7019892333823,19.0977948118612,1.37516227044888,3.40656790716352,0,0
54.38,33.890488743782,43.5231691139472,22.5863409725081,24.3399502263457,1.42744104513139,4.21276926008221,0,0
62.25,34.0094357728958,40.332301170016,25.6582638874457,15.5018630467743,1.78741027063862,4.10432233089554,0,0
62.46,37.8360122442246,42.1560085015594,20.0079803910392,12.8426896042976,0.928406401026768,2.19683457219919,0,0
63.85,34.6300780773163,38.2298621963347,27.1400609303721,13.7430583294331,1.18967464849815,3.1937678502549,0,0
55.7,36.0641866922379,43.7621442716226,20.1736688948597,19.7491800219268,1.0708800366533,3.12634445942991,0,0
45.11,36.1261188983917,42.6626934538114,21.2111890800731,26.8323841125673,1.7685233656183,4.80100025309915,0,0
66.61,39.5032495260239,40.7082709789819,19.7884791494494,13.497492554575,0.634127812303691,4.48371697593685,0,0
56.83,35.909765958786,44.75604535635,19.3341894891935,20.704065274979,0.622649336287256,1.77529140314752,0,0
56.96,30.2716583013535,41.1707663520767,28.557575426472,23.9850911642982,1.24618095581588,2.2457601942063,0,0
66.19,39.3933445215225,40.5946304113085,20.0120251300677,13.5427191630844,0.628811182179202,4.01546253412998,0,0
51.08,39.009365439415,38.2723240288543,22.7183117523187,21.4114450131671,1.16832503422014,2.57193658790572,0,0
63.15,39.6513074636459,40.3897006095375,19.9589906776622,14.6053825135098,0.668772148731745,6.99334467541693,0,0
53.31,41.9098526239395,38.9260450656854,19.1641017333549,19.713624097054,0.982328370668834,7.38524668206582,0,0
56.39,33.2412898540497,43.860266864344,22.8984432913269,27.1510258038424,0.723781748663727,1.79916918113574,0,0
60.68,38.0491077899933,42.9293852434046,19.0215073417413,17.8607816027973,0.616685069402996,2.47032877778699,0,0
58.56,35.7553422451019,43.3737375682363,20.8709214668759,19.022025789271,0.685861885261,1.82732927268603,0,0
55.31,36.309951543808,42.3231652180332,21.3668825776449,19.5563335960283,0.60634261841844,1.53641723049767,0,0
63.77,32.0257902145386,39.5567043496374,28.4175045920203,16.8656748177998,0.688487720064045,1.45930902759704,0,0
59.47,35.5072468519211,44.1984665159775,20.2942871072109,18.5463427141055,0.714520969614645,3.77424957522503,0,0
53.81,39.4410341978073,41.0095007233061,19.5494650141403,20.8613828749864,1.19628851125558,6.24777206706284,0,0
50.75,33.8144451379776,45.4342402591465,20.7513159785264,25.0954289375179,0.89082179515647,2.45669248326832,0,0
60.33,34.263688325882,44.5781448158097,21.1581669845518,17.0790817719402,0.658068179428664,1.91462739427742,0,0
58.11,33.932226896286,44.8084235156479,21.259349016003,19.5039414533873,1.10239881234764,2.23836900465365,0,0
60.7,34.7414702177048,44.2347052150217,21.0238237254833,17.531712067001,0.622744902877483,1.36712141915911,0,0
54.58,36.8384271860123,40.716910117394,22.4446635003136,18.6045411769178,0.890480551986098,9.64386683643519,0,0
75.56,33.6717486381531,40.9255605381166,25.4026905829596,10.560588253084,1.00526935993083,1.95868583723783,0,0
70.65,30.6561291217804,40.3926498884605,28.951221568913,12.7390500549991,0.844536010588971,1.57187584111278,0,0
56.94,41.6215896606445,38.6926806472341,19.6857293066184,15.6206135485647,1.59392842208942,2.69737768962735,0,0
62.26,33.1628084182739,42.7858844550328,24.0513060495193,17.7074153051308,1.54240174229463,2.24002848587769,0,0
73.59,31.1426788568497,40.8875878832231,27.969734194088,10.7831732158959,1.28312535845372,1.84819317138872,0,0
59.93,35.3307902812958,43.2127059426886,21.4565036220271,18.4940056058048,1.45307343056772,2.55703713943012,0,0
61.82,32.9560458660126,42.9994340690436,24.0445199019053,18.3777575076317,1.05757776022892,1.67441321905456,0,0
64.22,34.1514438390732,40.9445057569718,24.9040504702762,12.9250100782268,1.41849809175398,3.5171078488688,0,0
54.37,31.5779715776444,43.2121370651321,25.2098925856235,16.125927848995,0.907201499678644,2.07067641553308,0,0
71.5,33.9940547943115,40.6541129831516,25.3518334985134,9.45341185325019,0.704727488939158,1.92183886118062,0,0
66.4,32.0898443460465,40.5024197421405,27.4077357863238,13.6730135382603,1.04587546857474,3.01888790499407,0,0
58.91,28.5031825304031,39.3750889390336,32.1217295846801,15.5790918718982,0.889222002436701,1.90214136853168,0,0
43.76,41.3426578044891,37.6593994241053,20.9979432332374,22.0425649256444,1.6915077953237,4.20986868335285,0,0
51.69,31.7974895238876,42.9934061963689,25.2091048685756,19.2891358968774,0.954718862797708,2.31214725988204,0,0
64.25,38.8422906398773,42.1502990183172,19.0074096362884,9.00383942470589,1.076438263589,2.71542346650867,0,0
58.6,35.971212387085,45.7640802917676,18.2647067011888,22.6635304241888,1.01822965644414,2.59244169440727,0,0
58.76,36.3709986209869,43.9986936642717,19.6303069888961,17.7195410094404,1.0894698674594,2.88140500631197,0,0
60.99,36.9593381881714,42.904794487073,20.1358682371341,17.1200144118478,1.43611836748022,3.17603243932216,0,0
58.38,40.7872140407562,41.4521387651832,17.7606475434284,17.8274832156712,1.27531138672853,6.14160434303147,0,0
54.34,34.7306817770004,46.7128245872902,18.5564930069489,23.6365064322466,1.10698614799088,3.20764459669279,0,0
62.42,37.3474538326263,42.9473655180022,19.7051807112619,14.2551071566693,0.999443172083125,5.91860577492954,0,0
52.83,31.7269682884216,42.2584856396867,26.0145468108915,24.9943839073633,0.819422766004602,1.98124005514374,0,0
53.66,32.3429763317108,44.2034930032933,23.4535316427102,25.6918403196754,1.27992440472677,1.74613545237376,0,0
49.03,34.4352960586548,42.8106993709362,22.7540043347254,27.138399175724,1.55509373993066,4.34451833501895,0,0
56.78,38.757711648941,40.8359923420549,20.4062965326526,20.5650123086446,2.85051164961439,2.9445033374434,0,0
